"","ID","mf","pop","lf_thickness","postvern_stem_diam","postvern_height","postvern_lngst_lf","postvern_no_lvs","postvern_no_brs","flrd_yn","died_during_drt","site","el","lat","long","cwd","ppt","pck","str","tmn","tmx","PC1","PC2","season_length","sla"
"195","IH-4-1",4,"IH",0.35,1.08,5.3,1.7,7,1,0,0,"IH",454.1298385,39.09332,-120.92114,17951.6099762917,32607.0099642463,69.729998588562,154618.337615967,8.57441735408978,22.2165582031415,-1.98110354252231,-0.385519143733053,7.64086021505376,"11"
"196","IH-1-7",1,"IH",0.38,1.12,6.4,1.5,12,1,0,0,"IH",454.1298385,39.09332,-120.92114,17951.6099762917,32607.0099642463,69.729998588562,154618.337615967,8.57441735408978,22.2165582031415,-1.98110354252231,-0.385519143733053,7.64086021505376,NA
"197","IH-6-2",6,"IH",NA,0.75,1.3,0.4,5,3,NA,0,"IH",454.1298385,39.09332,-120.92114,17951.6099762917,32607.0099642463,69.729998588562,154618.337615967,8.57441735408978,22.2165582031415,-1.98110354252231,-0.385519143733053,7.64086021505376,NA
"198","KC2-18-3",18,"KC2",0.26,1.23,7.5,2,8,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"9.663212435"
"199","KC2-3-2",3,"KC2",0.25,1.52,4,1.6,12,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,NA
"200","KC2-1-1",1,"KC2",0.16,2.23,9.3,2.5,15,1,1,1,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"7.698453608"
"201","KC2-24-1",24,"KC2",0.3,1.65,8.2,2.3,8,1,1,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"7.986547085"
"202","KC2-18-1",18,"KC2",0.3,1.4,5.6,2.1,7,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"8.767195767"
"203","KC2-11-4",11,"KC2",0.35,1.41,11.7,2,11,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"9.347593583"
"204","KC2-12-1",12,"KC2",0.27,1.23,7.8,1.8,12,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"10.65151515"
"205","KC2-11-1",11,"KC2",0.34,1.22,5,2.8,7,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"9.017605634"
"206","KC2-11-2",11,"KC2",0.28,1.5,4.4,3.2,9,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"14.736"
"207","KC2-12-2",12,"KC2",0.28,1.67,9.8,2.4,10,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"8.554166667"
"208","KC2-9-1",9,"KC2",0.29,1.72,16.7,1.7,14,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"9.155688623"
"209","KC2-24-3",24,"KC2",0.32,1.51,6.7,1.6,16,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"7.004784689"
"210","KC2-18-2",18,"KC2",0.21,1.45,7.5,2.1,9,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"18.14705882"
"211","KC2-3-1",3,"KC2",0.39,1.82,11.1,1.9,19,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,"9.904761905"
"212","KC2-12-3",12,"KC2",0.26,1.57,4.2,2.4,8,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,NA
"213","KC2-3-3",3,"KC2",0.44,1.46,8.4,2.1,15,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,NA
"214","KC2-24-2",24,"KC2",0.26,0.82,7.6,1.5,12,1,1,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,NA
"215","KC2-11-3",11,"KC2",0.38,1.51,4,2.1,14,1,0,0,"KC2",947.928,36.82301,-118.83542,30660.2300491333,24248.250058433,148.96999835968,127471.812072754,8.58845527691711,20.9039565838449,-2.46929323827579,2.02357658003781,7.44827586206897,NA
"216","LV1-2-2",2,"LV1",0.23,1.17,2.2,1,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"14.55737705"
"217","LV1-25-10",25,"LV1",0.29,1.2,2.6,1.1,8,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"218","LV1-25-3",25,"LV1",0.32,1.16,2.3,1.2,9,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"219","LV1-9-2",9,"LV1",0.38,1.46,2.2,1.1,8,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"220","LV1-13-4",13,"LV1",0.39,1.23,1.6,1.1,12,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"221","LV1-25-1",25,"LV1",0.27,0.89,2.6,0.9,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"222","LV1-8-1",8,"LV1",0.28,1.3,1.4,1.1,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"223","LV1-25-9",25,"LV1",0.44,1.03,2.1,1,7,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"224","LV1-14-4",14,"LV1",0.34,1.4,4,1.3,12,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"225","LV1-13-3",13,"LV1",0.34,1.33,3,1.1,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"12.9"
"226","LV1-25-8",25,"LV1",0.24,0.84,1.6,0.9,7,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"227","LV1-4-2",4,"LV1",0.27,1.45,3.7,1.1,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"12.6744186"
"228","LV1-22-2",22,"LV1",0.3,1.69,2.6,1.5,12,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"229","LV1-10-2",10,"LV1",0.35,1.36,3.8,1.2,11,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"11.22105263"
"230","LV1-28-1",28,"LV1",0.35,1.46,3.7,1.3,11,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"15.97777778"
"231","LV1-6-1",6,"LV1",0.41,1.09,1.5,1.1,8,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"232","LV1-31-1",31,"LV1",0.43,1.08,2.3,1,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"233","LV1-14-5",14,"LV1",0.48,1.51,5.3,1.1,12,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"12.81333333"
"234","LV1-22-1",22,"LV1",0.38,1.58,3.3,1.4,11,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"17.01030928"
"235","LV1-28-3",28,"LV1",0.22,1.34,3.8,1.3,11,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"236","LV1-14-8",14,"LV1",0.32,1.95,3.6,1.4,17,1,1,1,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"237","LV1-6-2",6,"LV1",0.4,1.81,4.4,1.7,12,1,1,1,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"15.50909091"
"238","LV1-11-1",11,"LV1",0.25,1.75,1.5,1.4,10,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"239","LV1-6-3",6,"LV1",0.36,1.24,5,1.5,12,1,0,1,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"240","LV1-13-8",13,"LV1",0.34,1.04,1.7,0.7,8,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"241","LV1-13-7",13,"LV1",0.42,1.18,2.5,1.4,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"242","LV1-14-7",14,"LV1",0.27,1.37,3.2,1.3,12,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"243","LV1-19-1",19,"LV1",0.41,1.58,5.3,1.2,12,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"14.50537634"
"244","LV1-4-1",4,"LV1",0.41,1.45,4.2,1.4,13,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"245","LV1-25-6",25,"LV1",0.34,0.9,2.4,1.1,8,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"246","LV1-28-2",28,"LV1",0.39,1.5,3.6,1.3,10,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"247","LV1-25-5",25,"LV1",0.39,1.11,2.2,1,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"248","LV1-25-4",25,"LV1",0.48,1.23,2.6,1.1,9,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"14.875"
"249","LV1-14-1",14,"LV1",0.36,1.06,3,1.4,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"250","LV1-11-4",11,"LV1",0.38,1.18,2.2,1.4,11,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"15.35185185"
"251","LV1-10-3",10,"LV1",0.42,1.66,4,1.3,11,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"252","LV1-13-1",13,"LV1",0.35,1.66,3.6,1.4,14,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"253","LV1-9-7",9,"LV1",0.28,1.91,7,1.5,15,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"12.6043956"
"254","LV1-14-6",14,"LV1",0.46,1.56,3.7,1.3,13,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"255","LV1-31-3",31,"LV1",0.29,1.03,4.1,1.1,11,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"15.41269841"
"256","LV1-9-3",9,"LV1",0.44,1.43,3.8,1.5,12,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"257","LV1-2-1",2,"LV1",0.41,1.28,3.5,1.3,13,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"258","LV1-13-6",13,"LV1",0.38,1.05,1.2,0.9,11,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"259","LV1-9-4",9,"LV1",0.5,1.61,4.5,1.5,14,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"260","LV1-9-6",9,"LV1",0.37,1.78,5.1,1.4,12,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"261","LV1-25-2",25,"LV1",0.34,1.07,1.8,0.9,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"262","LV1-9-5",9,"LV1",0.48,1.62,4.2,1.5,13,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"263","LV1-11-2",11,"LV1",0.52,1.43,2.3,1.5,12,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"264","LV1-15-3",15,"LV1",0.44,1.4,3.8,1.1,11,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"265","LV1-25-7",25,"LV1",0.4,0.86,2.2,0.8,8,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"266","LV1-15-1",15,"LV1",0.47,1.32,3.6,1.4,13,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"11.01219512"
"267","LV1-11-3",11,"LV1",0.4,1.02,2.2,1.2,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"268","LV1-15-2",15,"LV1",0.41,1.29,3.3,1.3,11,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"269","LV1-31-2",31,"LV1",0.42,1.25,4.3,1.6,15,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"270","LV1-9-1",9,"LV1",0.37,1.09,1.4,1.1,9,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"271","LV1-11-5",11,"LV1",0.32,1.53,2.5,1.5,13,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"272","LV1-8-3",8,"LV1",0.48,1.38,2.2,1.2,11,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,"16.06944444"
"273","LV1-10-1",10,"LV1",0.41,1.27,3.1,1.3,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"274","LV1-19-2",19,"LV1",0.37,1.25,2.8,1.2,13,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"275","LV1-14-2",14,"LV1",0.41,1.48,5.2,1.5,12,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"276","LV1-8-2",8,"LV1",0.51,1.31,3.8,1.6,12,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"277","LV1-13-5",13,"LV1",0.29,1.45,4.2,1.5,13,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"278","LV1-14-3",14,"LV1",0.51,1.39,4,1.5,12,1,1,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"279","LV1-13-2",13,"LV1",0.47,1.44,3.2,1.3,10,1,0,0,"LV",2593.416641,40.47471,-121.50486,18171.5999898911,54076.7099559326,159001.600194931,108776.607727051,-1.60959350114289,11.1717072935134,2.74277304347449,-0.12843420297134,4.70967741935484,NA
"280","LV2-5-1",5,"LV2",0.28,1.49,1.7,1.3,13,1,0,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"22.17647059"
"281","LV2-10-3",10,"LV2",0.26,1.47,4.5,1.5,13,1,1,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"16.76056338"
"282","LV2-10-1",10,"LV2",0.21,1.16,2.4,1,10,1,0,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"17.35555556"
"283","LV2-14-2",14,"LV2",0.33,1.41,4.4,1.3,14,1,1,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"14.75757576"
"284","LV2-13-1",13,"LV2",0.25,1.95,3.1,1.5,12,1,0,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"11.86554622"
"285","LV2-8-1",8,"LV2",0.32,1.38,3,1.4,13,1,0,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"15.94029851"
"286","LV2-4-1",4,"LV2",0.28,1.36,3.4,1.4,14,1,0,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"17.21666667"
"287","LV2-2-1",2,"LV2",0.24,2.07,2,1.7,16,1,1,1,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"19.05940594"
"288","LV2-14-3",14,"LV2",0.36,1.65,3.6,1.4,11,1,1,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"14.40196078"
"289","LV2-9-1",9,"LV2",0.25,1.32,6,1.6,13,1,0,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"14.79220779"
"290","LV2-11-2",11,"LV2",0.38,1.9,7.7,1.3,13,1,1,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"17.6779661"
"291","LV2-10-2",10,"LV2",0.39,1.78,4.1,1.5,13,1,0,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"13.48888889"
"292","LV2-14-1",14,"LV2",0.37,1.72,2,1.4,14,1,0,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"14.49107143"
"293","LV2-7-1",7,"LV2",0.25,1.11,2.1,1,9,1,0,0,"LV",2500.457178,40.46563,-121.51487,17743.8300485611,53065.5599083528,152474.580302238,252178.970031738,-1.44479675999361,11.3058265863153,2.31466129524255,-1.25475241445329,4.74193548387097,"15.68571429"
